variant_A,variant_B,ces_A0,ces_B0,ces_A_on_B,ces_B_on_A,p_A_change,p_B_change,p_epistasis,expected_nAB_epistasis,expected_nAB_null,AB_epistatic_ratio,ces_A_null,ces_B_null,nA0,nB0,nAB,n00,n_total,ci_low_95_ces_A0,ci_high_95_ces_A0,ci_low_95_ces_B0,ci_high_95_ces_B0,ci_low_95_ces_A_on_B,ci_high_95_ces_A_on_B,ci_low_95_ces_B_on_A,ci_high_95_ces_B_on_A,fdr
pw.2642,pw.1622,642.034339379868,792.651001811528,7958.14560002949,0.001,0.781042974449173,0.978893799942855,0.000553033132184668,9.86384588060452,2.43208806659656,4.0557108174162,835.341691116225,775.994889439272,27,33,9,596,665,429.269763896184,915.650360866219,576.415894316876,1057.21161561982,3716.21434215888,15054.1088528083,,5673.02431253879,0.00157816771867332
pw.2642,pw.1114,851.230317686826,652.601254037182,320.12519023286,5355.37259889749,0.990694604354646,0.45124596221504,0.0140242493836179,7.49445734487576,2.32421362841324,3.22451312274263,835.341691111459,772.3464043121,29,31,7,598,665,599.937953002988,1163.77405654497,449.001205696537,910.041455369285,,5224.91135087297,2097.18122923767,11142.8047237809,0.0176909668774479
pw.2642,pw.185,818.110253998489,641.350339048506,1534.38111913069,5670.30189421994,0.991932061595356,0.628703910228469,0.00202010656526591,8.39194145330023,2.16693650340322,3.87272143882411,835.341691107841,767.246223306008,28,27,8,602,665,569.351771771496,1128.34366800004,429.666095639549,912.581260166989,,7776.12678188532,1896.20461615386,12253.0627453259,0.00405755310104912
pw.2642,pw.1716,860.978697813989,618.345265299051,0.001,5360.7002443864,0.942172640761051,0.435799833839505,0.0145860108404794,7.37857416131758,2.34404200709334,3.14779945879347,835.341691111225,744.498289791913,29,30,7,599,665,609.414380718708,1173.81603383431,422.590913917689,866.892009890377,,4598.2843055849,2230.86797268271,10977.9956518139,0.0182520135650919
pw.2642,pw.3365,866.01286815064,571.060996562825,0.001,7919.95596447881,0.984624795052319,0.81169489596289,1.08821373793297e-05,13.3928992975915,3.36835059410674,3.97610014854859,835.341691101772,733.637752212264,23,42,13,587,665,612.973769026066,1180.68927021182,415.251153780995,761.728537837549,,4866.0702743034,4106.74993769975,14368.6820628493,0.000106100839448465
pw.2642,pw.195,782.109309979663,609.788527071302,3132.42200537261,5503.65717745889,0.9036214958456,0.570711077608213,0.000222289051579841,9.82738411698424,2.18837934686663,4.49071324450913,835.341691115172,723.80365530999,27,25,9,604,665,536.650614862889,1089.34191985729,403.849038964807,874.122463089471,,10234.293304369,1453.72191129925,12562.6101587395,0.000945738873994233
pw.2642,pw.3059,863.681266803133,577.899691508938,0.001,5794.02585924579,0.961693518133384,0.498315680100821,0.00207461576986684,9.40120477563321,2.77968522799792,3.38211128401918,835.341691103688,710.188543124427,27,35,9,594,665,611.325982818408,1177.50387054839,406.925717277408,791.180562337216,,4604.1459741842,2678.91981931028,11157.4207880758,0.00413157523530928
pw.2642,pw.1551,870.499234928674,573.328581096456,0.001,6101.21693653471,0.940309866205983,0.392738940222019,0.000404490060138311,11.2471516054498,3.29988130618469,3.40835035016873,835.341691110324,708.27746643506,25,42,11,587,665,616.142186286707,1186.82269965403,416.884872184587,764.78729882647,,3957.38840040193,3008.49817307028,11386.6655902026,0.00127906316314006
pw.1866,pw.735,856.329073095158,684.068781897603,0.001,6712.6904000231,0.698015724590934,0.139897725918969,0.000863633778260372,11.6003760746778,3.52079403714917,3.29481814394083,820.115294488499,816.069090546835,27,46,10,582,665,609.128080259377,1162.84648091619,504.880724533569,901.388676740698,,2736.88376847234,3229.35742674958,12610.0686847719,0.00217301402271965
pw.1866,pw.686,853.349845580659,705.268689479413,0.001,5773.2966845773,0.755747494944725,0.223400929173081,0.00904348683796372,8.72950048859816,2.90551393334527,3.00446003318505,820.115294491452,833.917088129062,29,38,8,590,665,607.009729318126,1158.79890283483,504.058297042723,954.063948131343,,2998.31804865009,2550.88559856207,11398.762171085,0.0125851047619019
pw.1866,pw.1211,855.071643995863,657.450558790622,0.001,6942.51618767409,0.840850963366835,0.24823483072206,0.00031230918414219,12.4211739558333,3.64704388684525,3.40581971076246,820.115294483916,795.5884314002,26,47,11,581,665,608.239902097974,1161.1260906378,486.889621422903,863.881596696206,,3426.1520717627,3453.13879255839,12768.7150973525,0.00112431306291188
pw.1866,pw.444,842.631962654593,679.582440165978,0.001,5132.25722580301,0.880069511241963,0.573798889074673,0.0397928326053652,7.05160631113817,2.39718786828959,2.94161605121485,820.115294493518,785.018880606995,31,33,6,595,665,599.407179063847,1144.18875396494,473.267944786003,938.620987054303,,4347.59101078681,1994.6498628723,10839.97414051,0.0419683364293777
pw.1866,pw.1114,844.561661966745,580.417837319683,0.001,9394.91751034315,0.753695018825149,0.0627252669731848,2.6347719408878e-05,11.4963143651731,2.37216581691938,4.84633674559178,820.115294493618,772.346404307709,27,28,10,600,665,600.77281538913,1146.83105165383,391.080284585096,822.820128043934,,3800.0741209978,4525.58962321003,17605.7578323966,0.00021632864356763
pw.1866,pw.185,842.814866822448,651.148306929477,0.001,5265.68496588809,0.849603842200062,0.419688569683892,0.0302607574085655,6.76628403300599,2.20019764174856,3.07530737449051,820.11529448635,767.246223320838,31,29,6,599,665,599.5326653126,1144.45313250918,441.949390249673,917.840922480875,,4183.65634220124,2040.49907723807,11183.6601398261,0.033479986920115
pw.1866,pw.1716,845.401639686448,575.214854525208,0.001,7998.43611135767,0.742189026742285,0.0786840516559336,0.000201534043230705,10.3893129479757,2.39592652946464,4.33624020612066,820.115294481336,744.49828978567,28,28,9,600,665,601.292619123542,1147.83138704491,387.590437926228,815.530480317066,,3585.63750698777,3689.40078157987,15455.7576436784,0.000881476002167944
pw.1866,pw.3365,855.800808344611,627.184032418495,0.001,5210.79462050423,0.726330144881225,0.249171294665682,0.00481840860523218,10.1992053458009,3.45525425114939,2.95179590399409,820.115294488771,733.637752216241,28,46,9,582,665,608.750079996582,1162.13033879874,462.891710274981,826.458168800788,,2799.00408203481,2409.40997594591,10039.7455015029,0.00774919322078578
pw.1866,pw.195,839.003250912685,498.663420431818,0.001,11131.994073967,0.859289798627634,0.0905900372721277,1.11531648239344e-06,12.6000692509456,2.23820561305928,5.62954054686836,820.115294484829,723.803655308109,26,23,11,605,665,596.832039513378,1139.25103204714,321.604696745003,731.199732963602,,5426.53182975082,5468.10640177096,20870.4445422565,2.26942658156578e-05
pw.1866,pw.3059,849.100493399247,560.359181517734,0.001,7156.89738753143,0.721848365382569,0.110616237356221,0.000153202819321813,11.2907387499004,2.83462158783727,3.98315556416648,820.11529448613,710.188543121292,27,34,10,594,665,603.978686484442,1152.98209075371,392.431616895658,770.483909814406,,3243.08580895949,3436.61734706134,13487.7892136365,0.000724231509521298
pw.1866,pw.1551,855.672247659931,585.926466139522,0.001,6106.06305107783,0.783370994492895,0.113741549013222,0.000644526340034181,11.6202902124711,3.41074495276011,3.40696544989899,820.115294488648,708.277466437769,27,43,10,585,665,608.665186162367,1161.94110181243,427.723351563655,779.081048973241,,3102.08269174127,2923.42368278756,11556.6092856597,0.00171385413145453
pw.735,pw.686,684.372638211449,695.732386219506,5645.22274714692,4748.15643183921,0.509360994550261,0.582347837579011,3.5540293651765e-09,19.5882333800483,4.42745139576678,4.4242684174415,816.069090545926,833.91708812728,37,27,19,582,665,494.868346516663,914.294399984089,481.099877861762,961.07371450853,1976.19198098157,11364.8151870537,1326.91304970899,9890.07355350525,8.31642871451301e-07
pw.735,pw.1211,588.728332181492,823.811062558501,6429.18777504555,0.001,0.578334281502291,0.96468049247324,9.01231063656294e-06,17.6344582006466,5.5079336241621,3.20164682509755,816.069090541688,795.588431399224,39,41,17,568,665,422.696195076562,793.463254149292,629.456162259141,1054.63950742422,3696.02587790671,10566.9413781032,,3137.74197469598,9.16904647372056e-05
pw.735,pw.444,639.618469050667,813.452887816711,8278.06713845848,0.001,0.618651278411888,0.924420684985216,1.83798446448494e-05,13.8656503717902,3.61801763162874,3.83238883375706,816.069090533562,785.018880600872,43,26,13,583,665,466.942586927439,850.464352257355,584.023375814062,1096.17704608312,4319.32925677167,14836.3974171466,,4020.40603416839,0.000159291986922028
pw.735,pw.1622,702.126007180895,805.754813417949,5005.65369971683,0.001,0.642695175308352,0.899648637575464,0.013702135728391,10.0242434354821,3.77641390809014,2.65443451895125,816.069090546606,775.994889433905,47,33,9,576,665,519.968963957985,922.585522632311,585.923467404675,1074.72113374696,2337.15540575825,9473.48038080189,,3166.38756296755,0.0173313500564513
pw.735,pw.1114,832.656237306156,440.990790875418,0.001,9447.98908821551,0.96014851590586,0.302050728936856,5.48237510429062e-09,17.6250054656101,3.6210762141346,4.86733899629403,816.069090544685,772.346404303953,39,21,17,588,665,633.090153824057,1070.38314008623,278.228665753715,657.472360341504,,5320.39854582867,5426.80565145788,15547.5742981283,8.55250516269337e-07
pw.735,pw.185,750.442334764529,673.67430328392,3741.81372739286,3044.94790821945,0.785936193365396,0.810092642685033,0.00044563531369777,11.6266539296798,3.35207167172623,3.46849801206438,816.069090538317,767.246223319037,45,24,11,585,665,556.4345909699,983.438853750411,448.257948676979,959.660658923888,545.425902358561,9183.66784609305,322.950020001895,7365.73180299053,0.0013542683559127
pw.735,pw.2062,640.102699441117,780.58412280509,7921.49416835612,0.001,0.352558159029883,0.894278069147142,2.56010093380445e-05,13.6286430764593,3.7070471974472,3.67641477180124,816.069090547746,749.76628212686,43,25,13,584,665,467.284698756335,851.084070136422,557.884565293117,1055.95286952708,4143.82956697645,14148.7045775624,,3461.63714826256,0.000213951292325086
pw.735,pw.1716,783.93460299729,594.633263654395,2135.97185478213,4334.4814025368,0.931225910508899,0.497548670462469,0.000189852395196722,12.6343730315609,3.64805930701675,3.46331349582494,816.06909053954,744.498289788515,44,25,12,584,665,585.648738018041,1020.98434725011,393.700609025245,852.540490824894,,6784.26791419947,1609.46676332149,8629.57514434653,0.000848908217517761
pw.735,pw.3365,693.524019264862,675.159027203839,4221.66546749204,2344.38529318395,0.660742940868354,0.881606218714068,1.58053484290425e-05,17.3507206627349,5.25336971600148,3.30277928276885,816.069090545419,733.637752214727,40,39,16,570,665,504.305383008411,923.378514288505,495.951215739048,890.751398267986,1556.2858250086,8277.51426694185,109.374605733966,5747.80684252538,0.000140999742454331
pw.735,pw.195,723.869818470655,647.470238305091,5106.09203252866,2606.71104870354,0.592490754989162,0.846128138967099,6.02600822477355e-05,12.7166149465271,3.35247467692947,3.79320238689296,816.069090543673,723.803655313711,44,22,12,587,665,533.591387400806,953.622294025319,429.052739210349,924.62088349827,1492.45710074843,11112.7571913695,,6914.31790918619,0.000381104303945138
pw.735,pw.3059,756.047986010899,594.005810697558,2882.61764263339,3640.0729300878,0.887417458017317,0.704749495339612,4.14234494367392e-05,14.770317033018,4.28694496103055,3.44541792985076,816.069090547243,710.188543120402,42,30,14,579,665,559.402113721704,992.0119380573,410.797313490724,822.594121606701,75.4227508544274,7333.02162272059,1172.57142287337,7447.29843679816,0.000298248835944522
pw.735,pw.1551,832.052595013796,480.244772434792,336.101424260922,6463.2587022662,0.996083580670804,0.669090184086187,1.61361682278412e-07,18.7866307177143,5.11449758643932,3.67321137613312,816.069090538174,708.277466434569,37,34,19,575,665,629.89734447536,1072.89575138982,336.352030315632,660.298219727692,,4033.86000004148,3695.7496936869,10732.694514248,5.62212769307991e-06
pw.686,pw.1211,619.874074420598,793.053954081851,5760.07232411523,883.361351302388,0.438157669287891,0.999696203034302,3.05985828512272e-05,15.0746104862822,4.53416710818735,3.32467024849215,833.917088140429,795.588431402463,31,43,15,576,665,426.943507290466,863.318753806937,599.986264844763,1022.55309705198,2924.51936022783,10088.5685314399,,4478.70051489685,0.00023096994797378
pw.686,pw.1114,790.569702936022,573.529164939671,2606.22945439471,6638.20622867318,0.945013391302334,0.502581887963486,9.72856698325236e-07,13.3882962207361,2.96153780799949,4.52072439682268,833.917088128536,772.346404308714,32,24,14,595,665,569.120032309539,1060.20540347044,375.869513944859,828.864978674402,,8682.51921055865,2875.37660090339,12561.3119140616,2.09294962615303e-05
pw.686,pw.185,735.590080945028,734.343491527498,4697.02359502978,1671.48915051125,0.594658237415783,0.961005724089541,0.00343925203598313,9.11653777158292,2.78451398004857,3.27401400635953,833.917088128043,767.246223318426,37,26,9,593,665,524.912679251453,995.452111110737,502.247269943045,1025.5285811082,1392.33503371241,10424.4807495698,,5932.58390496817,0.00587434289357702
pw.686,pw.2062,707.250462774989,781.465981950852,5116.98825755356,0.001,0.296207987772018,0.829138217370844,0.0182997518180509,8.36777509183577,3.07612346563373,2.72023382199059,833.917088131525,749.766282127993,38,30,8,589,665,505.473874497777,956.746284430807,558.508550352196,1057.16046273861,2269.13107272771,10033.7782258817,,2817.93421580577,0.0218476628848159
pw.686,pw.1716,745.443106429471,618.816732063386,4383.86975320506,4428.43306431577,0.640480871488458,0.516387870388203,5.91275514147069e-06,12.8320004609851,3.00789687160223,4.26610386218124,833.917088133688,744.498289795508,33,24,13,595,665,529.10454416617,1010.96967229618,411.107726429869,882.898567499746,639.712662940958,10551.0434921592,1159.25021527523,9642.24426916324,7.1143026732032e-05
pw.686,pw.3365,690.339613270464,706.569404198406,4295.16715709382,1559.43722341069,0.526739921340293,0.954814095063901,0.000434510394498618,13.19981193158,4.33652017814297,3.04387190404647,833.917088126316,733.637752217343,33,42,13,577,665,483.123223571023,948.396184933153,525.442447529516,923.517632266512,1692.7919017121,8334.31175797383,,4854.9898789265,0.00133783463569311
pw.686,pw.195,690.852721331286,627.842011246236,7662.2697836725,3595.42648012105,0.326319252139222,0.722001222276644,1.68183307057946e-07,13.9183042680295,2.79141677102041,4.98610756105104,833.917088130367,723.803655315916,32,20,14,599,665,483.287048618781,948.328875957439,411.486348545165,902.750965919528,2720.75082176304,15908.8577039654,142.014775591344,9125.11476514594,5.62212769307991e-06
pw.686,pw.3059,750.574734470762,666.723776586386,3257.03735138826,1888.33359066561,0.693884530955864,0.884146831847937,0.00628317160152428,10.0158674912916,3.55894808722089,2.81427749037857,833.917088133001,710.188543120835,36,34,10,585,665,535.109229003817,1015.76589928436,474.551803152813,902.813416722245,705.772355622582,7453.21909836645,,5215.94216557976,0.00953681326534606
pw.686,pw.1551,642.925643481151,689.308595602857,5126.45376539515,1245.36835558787,0.736950098241446,0.992422355821159,4.43455947586413e-05,13.7539561399349,4.24765385019401,3.23801247112136,833.917088126515,708.277466435874,31,38,15,581,665,443.72012992337,893.398824105359,510.491844293072,903.932656616106,2395.45405083103,9315.93274276747,,4569.46026801863,0.000309757288761853
pw.1211,pw.444,687.913294030211,795.816508002929,4944.23258407213,519.736328573855,0.809022819465848,0.998896600620137,0.0046614480840481,10.7126028571752,3.72424445669241,2.87644997038924,795.588431401976,785.018880599168,48,29,10,578,665,511.260576828106,901.185977182849,565.768988540147,1079.64743534281,2162.37602400126,9606.26498138341,,4186.68895603383,0.00757485313657816
pw.1211,pw.1622,678.41892571235,799.588598058245,5275.90906256708,173.986946312161,0.571167148188132,0.988875042902243,0.0041262655021568,11.2691303264631,3.90689140593985,2.88442374142523,795.588431407553,775.994889435564,48,32,10,575,665,504.101729018728,888.99305998038,579.659361835748,1068.75102228219,2489.46751124388,9850.32903605372,,3680.54018062223,0.00679962061623022
pw.1211,pw.1114,813.706117114184,484.759351511445,0.001,7684.45717687872,0.931391120693752,0.238763103411958,8.76478451724707e-07,15.5989113019123,3.741348889094,4.16932816594118,795.588431403804,772.34640430455,43,23,15,584,665,621.752706176727,1041.66812050392,312.633957228869,710.823713756823,,4270.08476647987,4282.80095403645,12867.7494631202,2.05095957703581e-05
pw.1211,pw.185,805.939642734026,561.553752542129,345.231900136243,5191.95345337906,0.996560937004006,0.770138510640297,0.00096786960665139,11.0774780201752,3.47460069544587,3.18812979997798,795.588431402029,767.246223314264,47,24,11,583,665,614.066864951516,1034.01519460613,365.841071815113,817.074738348181,,4590.68552476636,2514.68584190095,9421.20368211241,0.00239118550308885
pw.1211,pw.1716,791.028477633637,581.061881223733,992.993134367595,4433.04173729885,0.997949126651759,0.42719952575689,0.00121907494261002,11.5848031815905,3.72934091761474,3.10639424968422,795.588431398423,744.498289786744,47,26,11,581,665,599.102314449817,1019.18345623922,386.022154298694,832.204284953489,,4899.33456901613,1914.02010414766,8438.84390070277,0.00282439145119549
pw.1211,pw.3365,825.783506422762,568.601082719949,0.001,4525.01518255461,0.955451146177265,0.715851905484003,0.000970780439288209,14.4537746040459,5.43803448138669,2.65790418459433,795.588431398127,733.637752216569,44,41,14,566,665,630.954211258342,1057.18271312341,411.762587964418,761.00281750202,,2808.35269079375,2470.41746232658,7690.922566733,0.00239118550308885
pw.1211,pw.195,781.825373817957,560.017249712769,1380.456750059,4252.94134572272,0.995600734118068,0.829876351063144,0.000840264357522002,11.1792758635751,3.46401048957031,3.22726385997805,795.588431399982,723.803655307375,47,23,11,584,665,590.878875191098,1008.9459402271,362.446414952439,817.824796039665,,5898.04175107778,1702.59399725411,8340.40447473439,0.0021726172338138
pw.1211,pw.3059,818.843563402538,503.640989305419,0.001,5371.60995226037,0.921477917979921,0.544807554763978,8.27721265458904e-05,14.1518938085444,4.38975834302005,3.22384347900306,795.588431400491,710.188543121035,44,30,14,577,665,625.662491127679,1048.27637260846,344.190797473802,706.108133285618,,3382.97855888304,2930.20374636344,9140.33994280739,0.000472406771018009
pw.1211,pw.1551,810.051575073777,572.83724281302,437.937054739913,3722.34232942125,0.991652741730666,0.506011501965903,0.00312552422803533,13.3812119147361,5.30862000250119,2.52065732872789,795.588431402085,708.277466433946,45,40,13,567,665,615.080304943289,1041.7081209332,413.224210678907,769.013686167613,,3154.11349593808,1844.90736738821,6657.55432106335,0.00544699110223575
pw.444,pw.1622,661.106448043636,795.805502958958,5176.82607303976,0.001,0.799337667540206,0.956878292604756,0.0231376235374492,7.73882375546106,2.59322964583508,2.98424158766278,785.018880597149,775.994889436648,32,35,7,591,665,457.668361729475,917.436143019019,578.708289122656,1061.43793488096,2177.69371650239,10394.1378336031,,4436.11373909264,0.0266054246081725
pw.444,pw.3365,648.164572045192,752.534775299616,4157.74939433574,0.001,0.863568490772164,0.952610912506001,0.0420332546773644,8.78394749251775,3.55782970389903,2.46890610950024,785.01888060119,733.637752210088,31,47,8,579,665,445.902221642645,903.970485874194,570.667679254451,969.524403151934,1865.21746344042,7986.00558437671,,3277.55132436002,0.0436176567383737
pw.444,pw.1551,816.776954645455,602.346673962451,0.001,4618.46002903537,0.907857039459204,0.541186172549992,0.0101056140073133,9.55847599374223,3.4403929098632,2.77830940946867,785.018880604344,708.277466430886,30,44,9,582,665,586.446823072269,1100.76292422112,441.35887265715,798.452586983666,,3283.50408539077,2131.32287027864,8918.92493100824,0.0138692884323244
pw.1622,pw.1716,796.748062822021,619.384252612183,0.001,5183.10126348085,0.880035090621745,0.450437420811812,0.0160631128027556,7.80849582708033,2.52069903176313,3.09775015925586,775.994889437032,744.498289792645,35,30,7,593,665,579.389800341183,1062.70047335406,423.301122213555,868.352261168061,,3922.96524753753,2172.36764979898,10474.206776015,0.0197310676947234
pw.1622,pw.3059,798.566734813512,578.950086581904,0.001,5530.18649582824,0.926745139749332,0.612292036401947,0.0026279558536703,9.85656026206202,2.97487285777635,3.31327109872843,775.994889432361,710.188543118445,33,35,9,588,665,580.712032980871,1065.1299376585,407.664755441315,792.622547483112,,4123.07676515835,2578.38394565118,10489.0099957024,0.00480468559656533
pw.1622,pw.1551,805.601734056333,588.307429130132,0.001,5203.56237336658,0.865128981476752,0.355135700761686,0.00219605209725109,11.0954415571662,3.61402965350845,3.07010252292616,775.99488944043,708.27746643562,32,43,10,580,665,585.818628509903,1074.53473190962,429.456223947891,782.254545606557,,3185.78804877661,2517.91613457275,9667.83328893432,0.00426453270337556
pw.1114,pw.185,565.358989113098,733.482132942558,10406.7021025141,2209.05505192491,0.268903906455611,0.959472969023586,7.55529341259301e-08,13.2741357397067,2.26346148721139,5.86452909170574,772.346404309043,767.246223315314,25,22,13,605,665,372.752316973895,814.143716500313,502.542224481673,1022.3700420292,4687.69295559242,20072.283328668,,9174.06985445454,4.19202926568466e-06
pw.1114,pw.2062,647.15974740806,775.772960013567,5041.64517850921,0.001,0.282678395986659,0.803666337566807,0.0201489685009276,7.40272729138027,2.51148849160188,2.94754577460105,772.346404310149,749.766282127986,31,31,7,596,665,445.204602335208,902.574107167862,554.446331036298,1049.44729150891,2111.33589042464,10207.868089419,,3098.02662040635,0.0236333765875542
pw.1114,pw.1716,654.090807151868,695.931599807124,4856.64435255256,2414.65859642762,0.754337871824484,0.945873135868646,0.000354289197070982,9.52243126703877,2.4501720711645,3.8864336832119,772.346404297118,744.498289790533,28,27,10,600,665,443.750700916019,920.486603292177,478.881902654245,967.106656819472,1370.05692179903,10693.9235508654,,7708.16924809063,0.00120150249441463
pw.1114,pw.3365,590.607513118882,723.54818972084,5350.8004079299,1183.87030399729,0.354942755996317,0.989351750488104,0.000134388934466152,12.7309613975269,3.5457954887069,3.59043871483114,772.346404300004,733.63775222004,26,43,12,584,665,392.561413301661,845.406651786666,542.566417539718,939.759358146562,2376.51810802026,10009.5777897,,5284.17172929506,0.000662843977036971
pw.1114,pw.195,603.002812680759,746.455006918918,7263.41521315944,0.001,0.32045364609862,0.945397687916021,0.000639435950139212,8.93313668900447,2.25642637533645,3.95897547850302,772.346404306726,723.803655316009,29,25,9,602,665,409.274086832948,849.970025398782,522.754571321136,1026.43057823966,3361.8215149818,13966.4346688589,,4423.42734789655,0.00171003442665801
pw.1114,pw.3059,565.823257076614,729.648458668198,6778.69329865422,0.001,0.505865156727937,0.945496697674512,0.00019046017700719,10.8648799800742,2.89046977041458,3.75886303717195,772.346404303458,710.188543119363,27,33,11,594,665,378.303038060877,807.002756733743,534.653555193749,967.178294950875,3400.89483216505,12283.2724148814,,3988.63869546251,0.000848908217517761
pw.1114,pw.1551,587.657831557886,702.284212272614,5041.25731155467,950.577321313777,0.469860141511461,0.997285942199329,0.000281485519225181,11.5999742146346,3.44988786051431,3.36242065935016,772.346404307068,708.277466429967,26,41,12,586,665,390.397484675943,841.682280862541,524.046051842349,915.899441642424,2282.20153381212,9365.19504236509,,4728.0718589477,0.0010564485287228
pw.185,pw.1716,746.332199380348,657.652742818623,1489.86826720028,4063.14838298054,0.970122752209783,0.542529041371324,0.0155116209931123,7.38728465871009,2.31448350987237,3.19176378971802,767.246223319463,744.498289789816,28,30,7,600,665,514.779083292937,1036.32513578417,450.767872932548,919.020470605089,,6153.16664055965,1023.2156017116,9579.74253246677,0.0192048640867105
pw.185,pw.3365,688.351461600944,692.414662712404,2692.84609118316,2509.43404028882,0.769129835278187,0.810020915480702,0.00745378865865188,9.82365383715557,3.31427273404745,2.96404509388663,767.246223311158,733.637752219603,26,46,9,584,665,462.761620669267,974.600330728284,514.980435562135,905.542541839455,259.571183112488,6682.61337525756,59.0875911653273,6755.40462403566,0.0107078244067768
pw.185,pw.195,679.777344341246,671.178564826119,4051.60004232069,2676.96606962911,0.850665288333882,0.936759002369224,0.00265301214396145,7.97216255277096,2.13413424780007,3.73554876455823,767.246223315473,723.803655314973,27,26,8,604,665,458.47294720555,960.820657530853,453.903823270499,945.794867373046,552.282893306823,10145.5614867515,,8412.68096151459,0.0048124406332324
pw.185,pw.3059,790.680780864346,527.345493172521,0.001,8211.59176439616,0.968451255806167,0.70566445574978,1.16477498080746e-05,11.8240755322231,2.69598347552825,4.38581157471907,767.246223314269,710.188543125052,23,32,12,598,665,556.749613476754,1082.49170947379,365.050660168274,731.857927698105,,4967.71514453701,4122.45683738789,15322.9384662482,0.0001112478961261
pw.185,pw.1551,798.970316792516,619.149773505586,90.2830084155548,3822.64524052197,0.980477746516162,0.669432686521675,0.0455337070781476,7.76404302052712,3.1976994922407,2.42800896061896,767.246223316232,708.277466434123,27,45,8,585,665,561.343554484002,1095.41464039411,455.332709132423,818.286771299706,,3240.82896040698,1633.47803383299,7764.32448891773,0.0463255976360284
pw.2062,pw.1551,785.382645385745,603.45520057663,0.001,4325.26386464585,0.790794693917361,0.325472082193716,0.01274247273415,9.38533132089371,3.58010108389551,2.62152690691111,749.766282129423,708.277466431952,29,44,9,583,665,561.297973512569,1062.48242516084,442.170962611757,799.937203426291,,2536.48191404983,2002.3193352624,8311.10580845871,0.0164283119547719
pw.1716,pw.3365,565.254486131494,754.242143563767,4780.41527841196,0.001,0.405045831662506,0.923523778971441,0.00416015868186723,10.3170532894701,3.57749784416674,2.88387407592502,744.498289788246,733.637752213844,27,45,10,583,665,377.909135039065,806.22730787333,571.961614836562,971.725938096135,2332.38097540305,8755.4857019994,,3144.44832772719,0.00683141846706619
pw.1716,pw.195,586.140204028114,735.788043132836,6663.83302580198,346.782331618265,0.362185203658693,0.994857253624453,0.000706676442316028,8.94002404532632,2.30984295648736,3.87040340565908,744.49828979026,723.803655317541,28,25,9,603,665,394.977441418403,830.833921934655,512.313871716127,1015.55306327449,2926.11798594455,13161.0442781284,,5033.90577870573,0.00184762332404414
pw.1716,pw.3059,651.245793409508,675.134731256368,3322.47837953341,1909.09109172305,0.793809519911406,0.947839812458866,0.00584534814075751,8.906988089562,2.9174385589403,3.05301651075637,744.498289794371,710.18854312242,28,35,9,593,665,442.080607596261,916.028332482495,483.182260146505,910.415120355905,725.571691221381,7691.41420871713,,5994.80371553704,0.00899875963774511
pw.1716,pw.1551,580.875508625972,705.325033192448,4220.30238001193,814.233221528926,0.646419018019032,0.999559789652756,0.00195221473233504,10.3190329046256,3.48770010182179,2.95869272109592,744.498289784567,708.277466431496,26,42,11,586,665,385.823394694905,832.147675245057,526.786610974304,919.292830725437,1826.82689199677,8040.46912398679,,4280.46597689066,0.00402483037327224
pw.3365,pw.195,699.559132656605,587.707907602072,2285.12399146884,4096.99173684584,0.921821478443406,0.640306695748607,0.000302325242824027,11.8175222014291,3.29885434090048,3.58231100261411,733.637752222518,723.803655317757,44,23,11,587,665,520.821320881151,913.674303058951,382.64276102275,852.841899004962,,7002.2275901515,1278.84897230376,8656.98760596055,0.00110020707990023
pw.3365,pw.3059,754.067428612506,538.905832159951,67.7362752943952,4733.08405613782,0.985223222427892,0.626588790870749,0.00108293886238166,12.4376417301725,4.24093998395996,2.9327558930836,733.637752214773,710.188543126311,43,32,12,578,665,571.336847061495,972.099307035642,373.048910653413,747.931082044902,,3290.95996758804,2434.86134787142,8368.70990851902,0.00261245045151864
pw.3365,pw.1551,762.574542746479,541.323175245398,0.001,4574.89940290821,0.908796921886072,0.602104350941301,0.000636278151819773,13.9280385020507,5.03674414788213,2.76528608424694,733.63775221802,708.277466437346,41,39,14,571,665,578.258026135258,982.505030797654,388.633199042572,729.635417088183,,2544.01746419477,2480.76340507098,7860.75484215605,0.00171003442665801
pw.195,pw.3059,686.85112077007,588.790602674538,1859.35692333056,5895.66652028295,0.954587086638212,0.439695284532956,5.22913799351508e-05,11.3823152141368,2.73832448188237,4.15667145710663,723.803655314546,710.188543118714,23,33,11,598,665,465.418280543889,965.410661405833,411.358606636246,810.328951542532,,6786.19261060756,2233.83382215962,12090.1421662976,0.000341699914893373
pw.195,pw.1551,678.847794821624,651.951531585154,1647.94679740567,2688.57216199956,0.972048969130442,0.891301742562741,0.0178830412801391,8.45042786960641,3.2379594086282,2.60980043390554,723.803655311094,708.277466432324,25,44,9,587,665,457.236697550523,959.11113835713,479.826024207037,860.273589329864,,4969.88844604882,515.958081789216,6445.28510771243,0.0214596495361669
pw.3059,pw.1551,664.436480758248,657.542601803941,1699.72188802725,2095.44101591854,0.957221592133861,0.924077537840873,0.0255653615208391,9.65483329306599,4.10752302794272,2.35052444682256,710.188543123046,708.277466429974,34,43,10,578,665,471.794889184139,901.611642384853,483.31473825884,868.335156353812,,4490.39152601653,291.075064882027,5091.68379853938,0.0291109226076708
